scene_id,line_id,speaker,emotion_note,text_raw,text_with_emoji,caption,cfg_text,cfg_caption,cfg_speaker,num_steps,num_candidates,seed,status,approved_candidate,notes
s3_mid,line_002,白雨,"喘ぎ(強),困惑",（もう…… ⏸️ 気持ちよすぎて…… ⏸️ 頭がおかしくなる……抵抗なんて……したくない……）,🥵😖 （もう…… ⏸️ 気持ちよすぎて…… ⏸️ 頭がおかしくなる……抵抗なんて……したくない……） 🥵😖💦,若い女性が、感情が限界に達して、低めの声が崩れながら荒い息交じりに声を漏らしている。,7.0,7.0,5.0,30,3,1054833723147497081,approved,3,intensity=strong
s3_mid,line_003,白雨,"喘ぎ(強),絶頂",（壊れたい…… ⏸️ この快楽で…… ⏸️ 全部壊してほしい……）,🥵😱 （壊れたい…… ⏸️ この快楽で…… ⏸️ 全部壊してほしい……） 🥵😱💦,若い女性が、感情が限界に達して、低めの声が崩れながら荒い息交じりに声を漏らしている。,7.0,7.0,5.0,30,3,4134772233975651630,approved,3,intensity=strong
s3_mid,line_004,白雨,"喘ぎ(強),崩壊",（子宮が…… ⏸️ 触手のびやくで…… ⏸️ 蕩けて……もう人間の体じゃない……）,🥵😭 （子宮が…… ⏸️ 触手のびやくで…… ⏸️ 蕩けて……もう人間の体じゃない……） 🥵😭💦,若い女性が、感情が限界に達して、低めの声が崩れながら荒い息交じりに声を漏らしている。,7.0,7.0,5.0,30,3,2045381771522864167,approved,3,intensity=strong
s3_mid,line_005,白雨,"喘ぎ(強),甘え",（はぁん…… ⏸️ はぁん…… ⏸️ 精液と卵が……喉と子宮に……気持ちいい……）,🥵😏 （はぁん…… ⏸️ はぁん…… ⏸️ 精液と卵が……喉と子宮に……気持ちいい……） 😏,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,2058363881154895867,approved,3,intensity=medium
s3_mid,line_006,白雨,"放心,崩壊",（私は…… ⏸️ もう…… ⏸️ ただのなえどこ……ばんにんだったことなんて……忘れた……）,😌😭 （私は…… ⏸️ もう…… ⏸️ ただのなえどこ……ばんにんだったことなんて……忘れた……） 😭,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,7585779093529639488,approved,3,intensity=medium
s3_mid,line_007,白雨,"喘ぎ(強),絶頂,崩壊",（ん゛ほ゛お゛お゛お゛っ…… ⏸️ 産卵管が喉と子宮を同時に犯して……）,🥵😱😭 （ん゛ほ゛お゛お゛お゛っ…… ⏸️ 産卵管が喉と子宮を同時に犯して……） 😱😭💦,若い女性が、感情が限界に達して、低めの声が崩れながら荒い息交じりに声を漏らしている。,7.0,7.0,5.0,30,3,4704195328146809797,approved,3,intensity=strong
s3_mid,line_008,白雨,"喘ぎ(強),絶頂",（は゛あ゛あ゛あ゛っ…… ⏸️ 母乳が噴き出して…… ⏸️ 体がなえどこに変わっていく……）,🥵😱 （は゛あ゛あ゛あ゛っ…… ⏸️ 母乳が噴き出して…… ⏸️ 体がなえどこに変わっていく……） 🥵😱💦,若い女性が、感情が限界に達して、低めの声が崩れながら荒い息交じりに声を漏らしている。,7.0,7.0,5.0,30,3,3217828530138362719,approved,3,intensity=strong
s3_mid,line_009,白雨,"喘ぎ(強),絶頂",（あ゛お゛お゛お゛っ…… ⏸️ もっと卵と精液を私の体中に注いで…… ⏸️ 壊してぇ……）,🥵😱 （あ゛お゛お゛お゛っ…… ⏸️ もっと卵と精液を私の体中に注いで…… ⏸️ 壊してぇ……） 🥵😱💦,若い女性が、感情が限界に達して、低めの声が崩れながら荒い息交じりに声を漏らしている。,7.0,7.0,5.0,30,3,845220716034721763,approved,3,intensity=strong
s3_mid,line_010,白雨,"喘ぎ(強),崩壊",（は゛ん゛お゛お゛お゛っ…… ⏸️ もう何もいらない…… ⏸️ ただイキながら触手のなえどこで壊れ続けたい……）,🥵😭 （は゛ん゛お゛お゛お゛っ…… ⏸️ もう何もいらない…… ⏸️ ただイキながら触手のなえどこで壊れ続けたい……） 🥵😭💦,若い女性が、感情が限界に達して、低めの声が崩れながら荒い息交じりに声を漏らしている。,7.0,7.0,5.0,30,3,5319011311768861465,approved,3,intensity=strong
s3_mid,line_011,白雨,"喘ぎ(強),絶頂,崩壊",（お゛ほ゛お゛お゛っ…… ⏸️ ぐ゛お゛お゛お゛っ…… ⏸️ あ゛ひ゛ぃぃっ……子宮も喉も全部まんこみたいに犯して……）,🥵😱😭 （お゛ほ゛お゛お゛っ…… ⏸️ ぐ゛お゛お゛お゛っ…… ⏸️ あ゛ひ゛ぃぃっ……子宮も喉も全部まんこみたいに犯して……） 😱😭💦,若い女性が、感情が限界に達して、低めの声が崩れながら荒い息交じりに声を漏らしている。,7.0,7.0,5.0,30,3,6409673745444686965,approved,3,intensity=strong
s3_boss,line_001,白雨,"恐怖,困惑",（熱い…… ⏸️ 体の中が…… ⏸️ 変わっていく……もう人間じゃいられない……）,😱😖 （熱い…… ⏸️ 体の中が…… ⏸️ 変わっていく……もう人間じゃいられない……） 😖,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,5904423204279708072,approved,3,intensity=medium
s3_boss,line_002,白雨,"喘ぎ(弱),困惑",んおぉおっ…… ⏸️ ！　体が…… ⏸️ 雌に……なっていく……,🥵😖 んおぉおっ…… ⏸️ ！　体が…… ⏸️ 雌に……なっていく…… 😖,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,5856246202673516765,approved,3,intensity=medium
s3_boss,line_003,白雨,"喘ぎ(強),甘え",（…… ⏸️ もう…… ⏸️ 戻りたくない……この快楽が……最高……）,🥵😏 （…… ⏸️ もう…… ⏸️ 戻りたくない……この快楽が……最高……） 😏,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,8528032141635516563,approved,3,intensity=medium
s3_boss,line_004,白雨,"喘ぎ(強),崩壊",（びやく精液が…… ⏸️ 私の体を…… ⏸️ 繁殖用の肉に……変えていく……）,🥵😭 （びやく精液が…… ⏸️ 私の体を…… ⏸️ 繁殖用の肉に……変えていく……） 🥵😭💦,若い女性が、感情が限界に達して、低めの声が崩れながら荒い息交じりに声を漏らしている。,7.0,7.0,5.0,30,3,6684830170090671523,approved,3,intensity=strong
s3_boss,line_005,白雨,"喘ぎ(強),放心",（あ゛…… ⏸️ あ゛あ゛あ゛っ…… ⏸️ 　は゛……ん゛お゛お゛お゛っ……）,🥵😌 （あ゛…… ⏸️ あ゛あ゛あ゛っ…… ⏸️ 　は゛……ん゛お゛お゛お゛っ……） 😌,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,3369070886818697310,approved,3,intensity=medium
s3_boss,line_006,白雨,"放心,崩壊",（もう…… ⏸️ 何も考えられない…… ⏸️ ただ……イキ続けたい……）,😌😭 （もう…… ⏸️ 何も考えられない…… ⏸️ ただ……イキ続けたい……） 😭,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,4667906799214598636,approved,3,intensity=medium
s3_boss,line_007,白雨,"喘ぎ(強),甘え",（この快楽…… ⏸️ 永遠に…… ⏸️ 感じていたい……もう……戻れない……）,🥵😏 （この快楽…… ⏸️ 永遠に…… ⏸️ 感じていたい……もう……戻れない……） 😏,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,2350295169863106546,approved,3,intensity=medium
s3_boss,line_008,白雨,"喘ぎ(強),絶頂",（ん゛ほ゛お゛お゛お゛っ…… ⏸️ 子宮が卵でパンパン…… ⏸️ お腹が熱くてイキまくってる……）,🥵😱 （ん゛ほ゛お゛お゛お゛っ…… ⏸️ 子宮が卵でパンパン…… ⏸️ お腹が熱くてイキまくってる……） 🥵😱💦,若い女性が、感情が限界に達して、低めの声が崩れながら荒い息交じりに声を漏らしている。,7.0,7.0,5.0,30,3,1848656759457118876,approved,3,intensity=strong
s3_boss,line_009,白雨,"喘ぎ(強),絶頂",（は゛あ゛あ゛あ゛っ…… ⏸️ 母乳が搾られて…… ⏸️ 体が触手のものに……）,🥵😱 （は゛あ゛あ゛あ゛っ…… ⏸️ 母乳が搾られて…… ⏸️ 体が触手のものに……） 🥵😱💦,若い女性が、感情が限界に達して、低めの声が崩れながら荒い息交じりに声を漏らしている。,7.0,7.0,5.0,30,3,2867680455384237804,approved,3,intensity=strong
s3_boss,line_010,白雨,"喘ぎ(強),絶頂,甘え",（あ゛お゛お゛お゛っ…… ⏸️ もっと犯して…… ⏸️ この壊れた体を永遠に孕ませて……）,🥵😱😏 （あ゛お゛お゛お゛っ…… ⏸️ もっと犯して…… ⏸️ この壊れた体を永遠に孕ませて……） 😱😏💦,若い女性が、感情が限界に達して、低めの声が崩れながら荒い息交じりに声を漏らしている。,7.0,7.0,5.0,30,3,8422620120469885928,approved,3,intensity=strong
s3_boss,line_011,白雨,"喘ぎ(強),崩壊",（は゛ん゛お゛お゛お゛っ…… ⏸️ もう人間じゃない…… ⏸️ ただのイキ狂う繁殖ポッド……溶けるまでイキ狂いたい……）,🥵😭 （は゛ん゛お゛お゛お゛っ…… ⏸️ もう人間じゃない…… ⏸️ ただのイキ狂う繁殖ポッド……溶けるまでイキ狂いたい……） 🥵😭💦,若い女性が、感情が限界に達して、低めの声が崩れながら荒い息交じりに声を漏らしている。,7.0,7.0,5.0,30,3,369789969798316696,approved,3,intensity=strong
s3_boss,line_012,白雨,"喘ぎ(強),絶頂,崩壊",（お゛ほ゛お゛お゛っ…… ⏸️ ぐ゛お゛お゛お゛っ…… ⏸️ あ゛ひ゛ぃぃっ……子宮もまんこも全部壊れて……もっと卵ぶち込んでぇ……）,🥵😱😭 （お゛ほ゛お゛お゛っ…… ⏸️ ぐ゛お゛お゛お゛っ…… ⏸️ あ゛ひ゛ぃぃっ……子宮もまんこも全部壊れて……もっと卵ぶち込んでぇ……） 😱😭💦,若い女性が、感情が限界に達して、低めの声が崩れながら荒い息交じりに声を漏らしている。,7.0,7.0,5.0,30,3,8101528186233215149,approved,3,intensity=strong
s3_boss,line_013,白雨,"喘ぎ(強),崩壊",（ん゛お゛お゛お゛っ…… ⏸️ あ゛あ゛あ゛あ゛っ…… ⏸️ イキながら孕みたい……壊れた雌豚でいたい……）,🥵😭 （ん゛お゛お゛お゛っ…… ⏸️ あ゛あ゛あ゛あ゛っ…… ⏸️ イキながら孕みたい……壊れた雌豚でいたい……） 🥵😭💦,若い女性が、感情が限界に達して、低めの声が崩れながら荒い息交じりに声を漏らしている。,7.0,7.0,5.0,30,3,8520177152313603288,approved,3,intensity=strong
s1_ev1,line_001,白雨,"動揺,恐怖",（しまった…… ⏸️ あっ…… ⏸️ ！）,😰😱 （しまった…… ⏸️ あっ…… ⏸️ ！） 😱,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,2687741746167200623,approved,3,intensity=medium
s1_ev1,line_002,白雨,"喘ぎ(弱),困惑",（幼虫のぬめりが…… ⏸️ 脚に絡みついて…… ⏸️ 熱い……）,🥵😖 （幼虫のぬめりが…… ⏸️ 脚に絡みついて…… ⏸️ 熱い……） 😖,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,9193416733478605937,approved,3,intensity=medium
s1_ev1,line_003,白雨,"困惑,恥じらい",（…… ⏸️ っ、肌の奥まで染みて…… ⏸️ こんなの、嫌……）,😖🫣 （…… ⏸️ っ、肌の奥まで染みて…… ⏸️ こんなの、嫌……） 🫣,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,5794069791005122345,approved,3,intensity=medium
s1_ev1,line_004,白雨,"喘ぎ(弱),恥じらい",（でも…… ⏸️ おまんこが、びくって反応して……）,🥵🫣 （でも…… ⏸️ おまんこが、びくって反応して……） 🫣,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,7394562592927601927,approved,3,intensity=medium
s1_ev1,line_005,白雨,"拒絶,強がり",…… ⏸️ はぁ…… ⏸️ 離れなさい……！,😱😤 …… ⏸️ はぁ…… ⏸️ 離れなさい……！ 😤,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,2553989381817971481,approved,3,intensity=medium
s1_ev1,line_006,白雨,"喘ぎ(弱),困惑",（脚の間が…… ⏸️ まだ熱くて…… ⏸️ 少し疼いてる……）,🥵😖 （脚の間が…… ⏸️ まだ熱くて…… ⏸️ 少し疼いてる……） 😖,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,3049766376762094744,approved,3,intensity=medium
s1_ev2,line_001,白雨,"動揺,恐怖",（あぁ…… ⏸️ また、いっぱい這い上がってきて……）,😰😱 （あぁ…… ⏸️ また、いっぱい這い上がってきて……） 😱,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,4484895449818257189,approved,3,intensity=medium
s1_ev2,line_002,白雨,"喘ぎ(弱),恥じらい",（腰まで包まれて…… ⏸️ 温かい粘液がお尻の割れ目まで伝って……）,🥵🫣 （腰まで包まれて…… ⏸️ 温かい粘液がお尻の割れ目まで伝って……） 🫣,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,2885673753077218702,approved,3,intensity=medium
s1_ev2,line_003,白雨,"喘ぎ(弱),恥じらい",（やだ…… ⏸️ おまんこの入り口がぬるぬる刺激されて……）,🥵🫣 （やだ…… ⏸️ おまんこの入り口がぬるぬる刺激されて……） 🫣,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,6378121670402473294,approved,3,intensity=medium
s1_ev2,line_004,白雨,"喘ぎ(弱),困惑",（子宮が…… ⏸️ 甘く疼いて…… ⏸️ 嫌なのに、声が漏れそう……）,🥵😖 （子宮が…… ⏸️ 甘く疼いて…… ⏸️ 嫌なのに、声が漏れそう……） 😖,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,1677778064298461689,approved,3,intensity=medium
s1_ev2,line_005,白雨,"喘ぎ(弱),拒絶",…… ⏸️ んっ…… ⏸️ はぁん……離してぇ……！,🥵😱 …… ⏸️ んっ…… ⏸️ はぁん……離してぇ……！ 😱,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,857285725379550495,approved,3,intensity=medium
s1_ev2,line_006,白雨,"喘ぎ(弱),困惑",（もう…… ⏸️ 愛液が混じって、ぐちゃぐちゃ…… ⏸️ 体が熱い……）,🥵😖 （もう…… ⏸️ 愛液が混じって、ぐちゃぐちゃ…… ⏸️ 体が熱い……） 😖,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,6131961141028258012,approved,3,intensity=medium
s1_boss_ev1,line_001,白雨,"恐怖,動揺",（…… ⏸️ 巨大…… ⏸️ 私をすっぽり包み込んで……）,😱😰 （…… ⏸️ 巨大…… ⏸️ 私をすっぽり包み込んで……） 😰,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,2528730330058244826,approved,3,intensity=medium
s1_boss_ev1,line_002,白雨,"喘ぎ(弱),困惑",（甘い分泌液が胸からおまんこまで染み込んで……）,🥵😖 （甘い分泌液が胸からおまんこまで染み込んで……） 😖,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,2999689582445080526,approved,3,intensity=medium
s1_boss_ev1,line_003,白雨,"困惑,喘ぎ(弱)",（怖いのに…… ⏸️ この温もり、なんだか気持ちいい……）,😖🥵 （怖いのに…… ⏸️ この温もり、なんだか気持ちいい……） 🥵,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,2581961210455670798,approved,3,intensity=medium
s1_boss_ev1,line_004,白雨,"喘ぎ(弱),困惑",（子宮がじゅんじゅんって…… ⏸️ だめ…… ⏸️ 少し溶けそう……）,🥵😖 （子宮がじゅんじゅんって…… ⏸️ だめ…… ⏸️ 少し溶けそう……） 😖,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,3524031932077483583,approved,3,intensity=medium
s1_boss_ev1,line_005,白雨,"強がり,恐怖",…… ⏸️ まだ…… ⏸️ 負けない……わ……！,😤😱 …… ⏸️ まだ…… ⏸️ 負けない……わ……！ 😱,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,8844026546573154493,approved,3,intensity=medium
s1_boss_ev1,line_006,白雨,"喘ぎ(弱),困惑",（全身が熱くて…… ⏸️ 乳首が痛いくらい硬くなってしまってる……）,🥵😖 （全身が熱くて…… ⏸️ 乳首が痛いくらい硬くなってしまってる……） 😖,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,5047602368000486882,approved,3,intensity=medium
s1_boss_ev2,line_001,白雨,"絶望,崩壊",（…… ⏸️ もう…… ⏸️ 力が入らない……）,😭 （…… ⏸️ もう…… ⏸️ 力が入らない……） 😭💦,若い女性が、感情が限界に達して、低めの声が崩れながら荒い息交じりに声を漏らしている。,7.0,7.0,5.0,30,3,7900868952300999916,approved,3,intensity=strong
s1_boss_ev2,line_002,白雨,"喘ぎ(弱),崩壊",（女王の体内に引きずり込まれて…… ⏸️ 温かい粘液の中で……）,🥵😭 （女王の体内に引きずり込まれて…… ⏸️ 温かい粘液の中で……） 🥵😭💦,若い女性が、感情が限界に達して、低めの声が崩れながら荒い息交じりに声を漏らしている。,7.0,7.0,5.0,30,3,6003740034292462840,approved,3,intensity=strong
s1_boss_ev2,line_003,白雨,"崩壊,甘え",（体がとろとろ溶けていく…… ⏸️ 「なえどこになりたい」って頭が……）,😭😏 （体がとろとろ溶けていく…… ⏸️ 「なえどこになりたい」って頭が……） 😏,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,4668475951502599586,approved,3,intensity=medium
s1_boss_ev2,line_004,白雨,"絶望,崩壊",（ばんにんの誇りが…… ⏸️ 溶けて…… ⏸️ もう、いいかも……）,😭 （ばんにんの誇りが…… ⏸️ 溶けて…… ⏸️ もう、いいかも……） 😭💦,若い女性が、感情が限界に達して、低めの声が崩れながら荒い息交じりに声を漏らしている。,7.0,7.0,5.0,30,3,7958007252620477664,approved,3,intensity=strong
s1_boss_ev2,line_005,白雨,"喘ぎ(弱),甘え",（おまんこが勝手にヒクヒクして…… ⏸️ 卵を欲しがってるみたい……）,🥵😏 （おまんこが勝手にヒクヒクして…… ⏸️ 卵を欲しがってるみたい……） 😏,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,463003361382658139,approved,3,intensity=medium
s2_ev1,line_001,白雨,"恐怖,動揺",（…… ⏸️ っ！　唇に口吻が押し当てられて……）,😱😰 （…… ⏸️ っ！　唇に口吻が押し当てられて……） 😰,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,6568841915280502255,approved,3,intensity=medium
s2_ev1,line_002,白雨,"喘ぎ(弱),困惑",（甘い液体が喉の奥まで注ぎ込まれて…… ⏸️ ごくごく……）,🥵😖 （甘い液体が喉の奥まで注ぎ込まれて…… ⏸️ ごくごく……） 😖,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,8081595088398436789,approved,3,intensity=medium
s2_ev1,line_003,白雨,"喘ぎ(弱),困惑",（熱い…… ⏸️ お腹の奥が火照って…… ⏸️ 子宮まで響いてくる……）,🥵😖 （熱い…… ⏸️ お腹の奥が火照って…… ⏸️ 子宮まで響いてくる……） 😖,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,6572789992061395602,approved,3,intensity=medium
s2_ev1,line_004,白雨,"喘ぎ(弱),恥じらい",（嫌なのに…… ⏸️ クリが疼いて…… ⏸️ この甘さ、気持ち悪いはずなのに……）,🥵🫣 （嫌なのに…… ⏸️ クリが疼いて…… ⏸️ この甘さ、気持ち悪いはずなのに……） 🫣,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,2547321060328836185,approved,3,intensity=medium
s2_ev1,line_005,白雨,拒絶,…… ⏸️ んぐっ…… ⏸️ はぁ……離して……！,😱 …… ⏸️ んぐっ…… ⏸️ はぁ……離して……！,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,1453041832193364402,approved,3,intensity=medium
s2_ev1,line_006,白雨,"困惑,喘ぎ(弱)",（もう…… ⏸️ 頭がぼんやり…… ⏸️ この味、忘れられなくなりそう……）,😖🥵 （もう…… ⏸️ 頭がぼんやり…… ⏸️ この味、忘れられなくなりそう……） 🥵,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,2702866362847535846,approved,3,intensity=medium
s2_ev2,line_001,白雨,"喘ぎ(強),困惑",（また…… ⏸️ 今度はもっと濃厚に流し込まれて……）,🥵😖 （また…… ⏸️ 今度はもっと濃厚に流し込まれて……） 🥵😖💦,若い女性が、感情が限界に達して、低めの声が崩れながら荒い息交じりに声を漏らしている。,7.0,7.0,5.0,30,3,6204052186642792431,approved,3,intensity=strong
s2_ev2,line_002,白雨,"喘ぎ(強),崩壊",（1回目の甘さがまだ体に残ってるのに…… ⏸️ さらに……）,🥵😭 （1回目の甘さがまだ体に残ってるのに…… ⏸️ さらに……） 🥵😭💦,若い女性が、感情が限界に達して、低めの声が崩れながら荒い息交じりに声を漏らしている。,7.0,7.0,5.0,30,3,4890171013673793364,approved,3,intensity=strong
s2_ev2,line_003,白雨,"喘ぎ(強),甘え",（膝が笑う…… ⏸️ 子宮が「もっとちょうだい」って痙攣してる……）,🥵😏 （膝が笑う…… ⏸️ 子宮が「もっとちょうだい」って痙攣してる……） 😏,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,4943375107404099456,approved,3,intensity=medium
s2_ev2,line_004,白雨,"喘ぎ(強),崩壊",（もう…… ⏸️ この甘さを覚えちゃってる…… ⏸️ 抗いたくなくなってきた……）,🥵😭 （もう…… ⏸️ この甘さを覚えちゃってる…… ⏸️ 抗いたくなくなってきた……） 🥵😭💦,若い女性が、感情が限界に達して、低めの声が崩れながら荒い息交じりに声を漏らしている。,7.0,7.0,5.0,30,3,3968284161845907235,approved,3,intensity=strong
s2_ev2,line_005,白雨,"喘ぎ(強),拒絶",…… ⏸️ やだ…… ⏸️ もう、飲まないでぇ……あんっ……！,🥵😱 …… ⏸️ やだ…… ⏸️ もう、飲まないでぇ……あんっ……！ 🥵😱💦,若い女性が、感情が限界に達して、低めの声が崩れながら荒い息交じりに声を漏らしている。,7.0,7.0,5.0,30,3,8007760170126007209,approved,3,intensity=strong
s2_ev3,line_001,白雨,"恐怖,動揺",（足が粘液に取られて…… ⏸️ あぁ……）,😱😰 （足が粘液に取られて…… ⏸️ あぁ……） 😰,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,1833876582709576341,approved,3,intensity=medium
s2_ev3,line_002,白雨,"喘ぎ(弱),恥じらい",（太ももまで這い上がって、おまんこのすぐ下をぬるぬる撫でて……）,🥵🫣 （太ももまで這い上がって、おまんこのすぐ下をぬるぬる撫でて……） 🫣,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,7677166387996812407,approved,3,intensity=medium
s2_ev3,line_003,白雨,"喘ぎ(弱),困惑",（気持ちいい…… ⏸️ だめよ…… ⏸️ でも体が緩んで、腰が勝手にくねっちゃう……）,🥵😖 （気持ちいい…… ⏸️ だめよ…… ⏸️ でも体が緩んで、腰が勝手にくねっちゃう……） 😖,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,1221949912072325516,approved,3,intensity=medium
s2_ev3,line_004,白雨,"困惑,甘え",（もう少しこのままでいいかも…… ⏸️ って、思っちゃダメ……）,😖😏 （もう少しこのままでいいかも…… ⏸️ って、思っちゃダメ……） 😏,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,8027643996968678649,approved,3,intensity=medium
s2_ev3,line_005,白雨,"喘ぎ(弱),拒絶",…… ⏸️ はぁん…… ⏸️ 離れなさい……っ！,🥵😱 …… ⏸️ はぁん…… ⏸️ 離れなさい……っ！ 😱,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,2158746254492953713,approved,3,intensity=medium
s3_ev1,line_001,白雨,"恐怖,動揺",（つるが足首に絡みついて…… ⏸️ あっ……）,😱😰 （つるが足首に絡みついて…… ⏸️ あっ……） 😰,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,5464403392175787158,approved,3,intensity=medium
s3_ev1,line_002,白雨,"喘ぎ(弱),困惑",（美しい発光するつるが内腿をくすぐるように……）,🥵😖 （美しい発光するつるが内腿をくすぐるように……） 😖,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,2714839906584842488,approved,3,intensity=medium
s3_ev1,line_003,白雨,"喘ぎ(弱),困惑",（子宮紋がじんって反応して…… ⏸️ おまんこがじゅわっと濡れて……）,🥵😖 （子宮紋がじんって反応して…… ⏸️ おまんこがじゅわっと濡れて……） 😖,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,2351987520579465456,approved,3,intensity=medium
s3_ev1,line_004,白雨,"困惑,拒絶",（熱い…… ⏸️ こんなぬめった感触、嫌なのに……）,😖😱 （熱い…… ⏸️ こんなぬめった感触、嫌なのに……） 😱,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,1489277760962334921,approved,3,intensity=medium
s3_ev1,line_005,白雨,拒絶,…… ⏸️ 離れなさい…… ⏸️ ！,😱 …… ⏸️ 離れなさい…… ⏸️ ！,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,5213281110111807844,approved,3,intensity=medium
s3_ev2,line_001,白雨,"動揺,困惑",（肩と腕につるが巻きついて…… ⏸️ 花弁が肌に触れて……）,😰😖 （肩と腕につるが巻きついて…… ⏸️ 花弁が肌に触れて……） 😖,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,1472251796086800651,approved,3,intensity=medium
s3_ev2,line_002,白雨,"喘ぎ(弱),困惑",（甘い花粉が舞って、意識がふわふわ揺らぐ……）,🥵😖 （甘い花粉が舞って、意識がふわふわ揺らぐ……） 😖,若い女性が、クールで低めの声で、動揺を必死に抑えようとしながらも声が震えて話している。,5.0,5.0,5.0,30,3,1997934968871635714,approved,3,intensity=medium
